client_id snapshot_id seq_num server_timestamp_ms recv_time_ms cpu_percent perceived_position_error bandwidth_per_client_kbps
3 0 683 1765575962877 1765575962917 0.0 0.0 78.19079721275403
1 0 760 1765575962921 1765575962932 16.7 0.0 86.56972128905771
2 0 677 1765575962921 1765575962934 0.0 0.0 77.55103608301205
3 0 684 1765575962921 1765575962936 0.0 0.0 78.55974308693372
1 0 761 1765575962924 1765575962940 0.0 0.0 86.52829365015562
2 0 678 1765575962925 1765575962942 0.0 0.0 77.51354982442572
3 0 685 1765575962925 1765575962944 50.0 0.0 78.52096834759128
4 0 679 1765575962925 1765575962946 0.0 0.0 78.00955916322737
1 0 762 1765575962926 1765575962950 0.0 0.0 86.4733440080471
2 0 679 1765575962927 1765575962952 0.0 0.0 77.46394715450543
3 0 686 1765575962927 1765575962954 0.0 0.0 78.4721329810336
4 0 680 1765575962927 1765575962956 0.0 0.0 77.95908951725019
1 0 763 1765575962929 1765575962960 0.0 0.0 86.42103546493206
2 0 680 1765575962929 1765575962962 0.0 0.0 77.41641294401711
3 0 687 1765575962929 1765575962964 0.0 0.0 78.42291278706114
4 0 681 1765575962929 1765575962966 0.0 0.0 77.91137769789412
2 0 681 1765575962970 1765575962980 16.7 0.0 77.78927508234047
3 0 688 1765575962970 1765575962982 0.0 0.0 78.79405878810554
4 0 682 1765575962970 1765575962984 0.0 0.0 78.05568326761319
2 0 682 1765575962973 1765575962990 0.0 0.0 77.74119637611312
3 0 689 1765575962973 1765575962992 0.0 0.0 78.74656440871227
4 0 683 1765575962973 1765575962994 0.0 0.0 78.0087128600765
2 0 683 1765575962975 1765575962997 0.0 0.0 77.70736114813748
3 0 690 1765575962975 1765575962999 0.0 0.0 78.71310218094067
2 0 684 1765575962977 1765575963003 0.0 0.0 77.67786597503537
3 0 691 1765575962977 1765575963006 0.0 0.0 78.67864995221053
3 0 692 1765575963011 1765575963015 0.0 0.0 78.74687754954267
2 0 685 1765575963011 1765575963021 0.0 0.0 77.70802747754158
2 0 686 1765575963021 1765575963029 0.0 0.0 78.00664147936558
3 0 693 1765575963021 1765575963032 0.0 0.0 79.00853483781434
2 0 687 1765575963025 1765575963035 0.0 0.0 77.97926931768914
3 0 694 1765575963025 1765575963037 0.0 0.0 78.983790087242
2 0 688 1765575963027 1765575963039 0.0 0.0 77.96203201286622
3 0 695 1765575963027 1765575963041 0.0 0.0 78.96413466263282
2 0 689 1765575963058 1765575963060 0.0 0.0 77.97184683289302
3 0 696 1765575963059 1765575963062 0.0 0.0 78.97457086104755
2 0 690 1765575963071 1765575963076 0.0 0.0 78.12673090263556
3 0 697 1765575963071 1765575963077 0.0 0.0 79.12878357840088
2 0 691 1765575963072 1765575963080 0.0 0.0 78.10500856699035
3 0 698 1765575963073 1765575963082 0.0 0.0 79.10807773966013
1 0 758 1765575962875 1765575963083 0.0 0.0 85.77428465472747
1 0 764 1765575963108 1765575963111 8.3 0.0 85.7422295755269
2 0 692 1765575963108 1765575963114 0.0 0.0 78.05888034565938
3 0 699 1765575963108 1765575963115 0.0 0.0 79.05804198347639
1 0 765 1765575963121 1765575963126 0.0 0.0 86.0019728929625
2 0 693 1765575963121 1765575963128 0.0 0.0 78.32985429091848
3 0 700 1765575963121 1765575963129 0.0 0.0 79.33071753025207
1 0 766 1765575963123 1765575963132 0.0 0.0 85.97121653966815
2 0 694 1765575963123 1765575963134 0.0 0.0 78.30095387867885
4 0 678 1765575962922 1765575963136 0.0 0.0 77.3328387814246
1 0 767 1765575963124 1765575963139 50.0 0.0 85.93262653683065
2 0 695 1765575963125 1765575963141 0.0 0.0 78.26670638882128
3 0 702 1765575963125 1765575963144 0.0 0.0 79.25787907253941
1 0 768 1765575963158 1765575963161 0.0 0.0 85.933258198767
2 0 696 1765575963158 1765575963163 0.0 0.0 78.27721091110915
3 0 703 1765575963158 1765575963164 0.0 0.0 79.2748215605316
4 0 684 1765575963159 1765575963166 0.0 0.0 77.30289008578451
2 0 697 1765575963172 1765575963177 16.7 0.0 78.54431685646968
3 0 704 1765575963172 1765575963179 0.0 0.0 79.54147045503136
4 0 685 1765575963172 1765575963181 0.0 0.0 77.57176966785993
1 0 770 1765575963173 1765575963184 0.0 0.0 86.14942662157242
2 0 698 1765575963173 1765575963186 0.0 0.0 78.5033488878843
3 0 705 1765575963173 1765575963188 0.0 0.0 79.49908418088593
1 0 771 1765575963175 1765575963192 0.0 0.0 86.10981413634299
2 0 699 1765575963175 1765575963193 50.0 0.0 78.46812669924999
4 0 687 1765575963175 1765575963195 0.0 0.0 77.5047048216367
2 0 700 1765575963209 1765575963212 0.0 0.0 78.49393156867305
4 0 688 1765575963209 1765575963214 0.0 0.0 77.52931869860413
1 0 773 1765575963223 1765575963230 0.0 0.0 86.24769929715943
2 0 701 1765575963224 1765575963231 0.0 0.0 78.73675694122468
4 0 689 1765575963224 1765575963233 0.0 0.0 77.77681616880518
2 0 702 1765575963225 1765575963236 0.0 0.0 78.71464485125651
1 0 774 1765575963225 1765575963238 0.0 0.0 86.2032577630016
4 0 690 1765575963225 1765575963240 0.0 0.0 77.74404237461489
2 0 703 1765575963227 1765575963243 0.0 0.0 78.68085337094317
4 0 691 1765575963227 1765575963245 0.0 0.0 77.72158008885675
2 0 704 1765575963259 1765575963262 0.0 0.0 78.7030715281077
2 0 708 1765575963323 1765575963330 3.7 0.0 79.05146859278462
2 0 709 1765575963324 1765575963333 0.0 0.0 79.0340330378368
2 0 710 1765575963326 1765575963337 0.0 0.0 79.01666963042827
1 0 769 1765575963172 1765575963397 0.0 0.0 85.38764874125629
4 0 686 1765575963173 1765575963657 0.0 0.0 75.8270916386152
3 0 706 1765575963175 1765575963725 0.0 0.0 76.98602889022968
1 0 772 1765575963209 1765575963757 7.7 0.0 83.92078856151143
2 0 705 1765575963272 1765575963759 0.0 0.0 77.06292049554575
2 0 706 1765575963275 1765575963761 0.0 0.0 77.05465636581258
2 0 707 1765575963310 1765575963763 0.0 0.0 77.04668967642007
3 0 701 1765575963123 1765575963765 0.0 0.0 76.80838089829537
1 0 775 1765575963728 1765575963784 22.2 0.0 84.11488635610759
4 0 692 1765575963728 1765575963787 0.0 0.0 75.90066972686556
1 0 776 1765575963730 1765575963790 0.0 0.0 84.08640061101949
1 0 777 1765575963731 1765575963792 0.0 0.0 84.07302313449587
4 0 694 1765575963731 1765575963794 0.0 0.0 75.86770450987558
4 0 695 1765575963733 1765575963797 0.0 0.0 75.85531118537448
4 0 696 1765575963734 1765575963800 0.0 0.0 75.84241249855137
4 0 697 1765575963736 1765575963803 0.0 0.0 75.82728824245778
1 0 778 1765575963769 1765575963825 0.0 0.0 84.01993067429136
3 0 707 1765575963769 1765575963827 0.0 0.0 77.17943912631071
1 0 779 1765575963771 1765575963830 0.0 0.0 83.99544479105721
2 0 712 1765575963771 1765575963832 0.0 0.0 77.38492784753399
3 0 708 1765575963771 1765575963835 0.0 0.0 77.14574685116828
1 0 780 1765575963772 1765575963837 0.0 0.0 83.96144687492936
2 0 713 1765575963772 1765575963839 0.0 0.0 77.35470885669538
3 0 709 1765575963772 1765575963841 0.0 0.0 77.11814480170487
2 0 714 1765575963774 1765575963844 0.0 0.0 77.33324479678356
3 0 710 1765575963774 1765575963845 0.0 0.0 77.09737033910608
2 0 715 1765575963775 1765575963853 25.0 0.0 77.29003267012844
3 0 711 1765575963775 1765575963855 0.0 0.0 77.37804066711364
2 0 716 1765575963777 1765575963858 0.0 0.0 77.26851977142962
3 0 712 1765575963777 1765575963860 100.0 0.0 77.35755711417295
1 0 781 1765575963823 1765575963871 0.0 0.0 84.33495530754043
4 0 698 1765575963823 1765575963873 0.0 0.0 75.6271830845193
1 0 782 1765575963847 1765575963880 0.0 0.0 84.39817210578006
3 0 713 1765575963847 1765575963882 0.0 0.0 77.5823114662672
1 0 783 1765575963848 1765575963885 0.0 0.0 84.37369449377874
3 0 714 1765575963849 1765575963887 0.0 0.0 77.55787439037934
1 0 784 1765575963850 1765575963891 0.0 0.0 84.34739680425746
3 0 715 1765575963850 1765575963892 0.0 0.0 77.53535518209597
1 0 785 1765575963866 1765575963895 0.0 0.0 84.32603771498651
3 0 716 1765575963866 1765575963897 0.0 0.0 77.51464182551294
1 0 786 1765575963868 1765575963900 0.0 0.0 84.30114096023985
3 0 717 1765575963868 1765575963902 0.0 0.0 77.49101738023539
