client_id,snapshot_id,seq_num,server_timestamp_ms,recv_time_ms,cpu_percent,perceived_position_error,bandwidth_per_client_kbps,latency_ms,jitter_ms
2,0,16,1765575869609.0,1765575869625.0,100.0,0.0,141.0294043712665,16.0,2.0
3,0,14,1765575869609.0,1765575869627.0,0.0,0.0,147.67102445507405,18.0,2.0
4,0,12,1765575869609.0,1765575869629.0,50.0,0.0,142.43170839278596,20.0,2.0
1,0,17,1765575869636.0,1765575869641.0,0.0,0.0,135.08339615229818,5.0,15.0
2,0,17,1765575869636.0,1765575869643.0,0.0,0.0,146.72672196726688,7.0,2.0
3,0,15,1765575869636.0,1765575869645.0,0.0,0.0,153.78558496482609,9.0,2.0
4,0,13,1765575869636.0,1765575869648.0,0.0,0.0,148.99182096608723,12.0,3.0
1,0,18,1765575869638.0,1765575869653.0,0.0,0.0,128.60870414628587,15.0,3.0
2,0,18,1765575869638.0,1765575869655.0,0.0,0.0,138.814963160877,17.0,2.0
3,0,16,1765575869638.0,1765575869657.0,0.0,0.0,143.95454130010515,19.0,2.0
4,0,14,1765575869638.0,1765575869659.0,0.0,0.0,139.1988076229921,21.0,2.0
1,0,19,1765575869662.0,1765575869670.0,0.0,0.0,134.2072679486571,8.0,13.0
2,0,19,1765575869662.0,1765575869672.0,0.0,0.0,144.4698105082075,10.0,2.0
3,0,17,1765575869662.0,1765575869674.0,0.0,0.0,150.26923112362255,12.0,2.0
4,0,15,1765575869662.0,1765575869676.0,0.0,0.0,146.68218905216844,14.0,2.0
1,0,20,1765575869667.0,1765575869679.0,0.0,0.0,129.91586879082075,12.0,2.0
2,0,20,1765575869667.0,1765575869688.0,0.0,0.0,135.53856880760503,21.0,9.0
3,0,18,1765575869667.0,1765575869690.0,0.0,0.0,139.28562195182684,23.0,2.0
4,0,16,1765575869667.0,1765575869693.0,0.0,0.0,134.55844199675514,26.0,3.0
1,0,21,1765575869695.0,1765575869700.0,0.0,0.0,133.28846752162445,5.0,21.0
2,0,21,1765575869695.0,1765575869702.0,0.0,0.0,142.24313839030003,7.0,2.0
3,0,19,1765575869695.0,1765575869704.0,0.0,0.0,146.72177499216545,9.0,2.0
4,0,17,1765575869695.0,1765575869706.0,0.0,0.0,143.1477734011053,11.0,2.0
1,0,22,1765575869697.0,1765575869709.0,0.0,0.0,129.2056295631971,12.0,1.0
2,0,22,1765575869697.0,1765575869711.0,0.0,0.0,137.83941744501294,14.0,2.0
3,0,20,1765575869697.0,1765575869715.0,0.0,0.0,140.63787040748414,18.0,4.0
4,0,18,1765575869697.0,1765575869717.0,0.0,0.0,136.73145428120682,20.0,2.0
1,0,23,1765575869719.0,1765575869725.0,25.0,0.0,134.46966226061213,6.0,14.0
2,0,23,1765575869719.0,1765575869727.0,0.0,0.0,142.906710377059,8.0,2.0
3,0,21,1765575869719.0,1765575869728.0,0.0,0.0,147.36446829508216,9.0,1.0
4,0,19,1765575869719.0,1765575869731.0,0.0,0.0,143.7506669673055,12.0,3.0
1,0,24,1765575869721.0,1765575869736.0,0.0,0.0,130.05846176889347,15.0,3.0
2,0,24,1765575869721.0,1765575869738.0,0.0,0.0,137.87366830450918,17.0,2.0
3,0,22,1765575869721.0,1765575869740.0,0.0,0.0,141.38659337134652,19.0,2.0
4,0,20,1765575869722.0,1765575869741.0,50.0,0.0,138.18813781500822,19.0,0.0
1,0,25,1765575869743.0,1765575869747.0,0.0,0.0,136.47979259726344,4.0,15.0
2,0,25,1765575869743.0,1765575869750.0,0.0,0.0,144.10684824984895,7.0,3.0
3,0,23,1765575869743.0,1765575869752.0,0.0,0.0,148.09475280257038,9.0,2.0
4,0,21,1765575869743.0,1765575869754.0,0.0,0.0,145.23381129504043,11.0,2.0
1,0,26,1765575869744.0,1765575869757.0,0.0,0.0,132.73307557603937,13.0,2.0
2,0,26,1765575869744.0,1765575869759.0,0.0,0.0,140.3337593133562,15.0,2.0
3,0,24,1765575869744.0,1765575869760.0,0.0,0.0,144.14476666045348,16.0,1.0
4,0,22,1765575869745.0,1765575869762.0,0.0,0.0,141.34236988520993,17.0,1.0
1,0,27,1765575869764.0,1765575869770.0,25.0,0.0,138.2677187598397,6.0,11.0
2,0,27,1765575869764.0,1765575869772.0,0.0,0.0,145.74317481342118,8.0,2.0
3,0,25,1765575869764.0,1765575869774.0,0.0,0.0,149.78504043918423,10.0,2.0
4,0,23,1765575869764.0,1765575869776.0,100.0,0.0,147.2317836944176,12.0,2.0
1,0,28,1765575869766.0,1765575869779.0,0.0,0.0,134.98789147383522,13.0,1.0
2,0,28,1765575869766.0,1765575869781.0,0.0,0.0,142.03849660603788,15.0,2.0
3,0,26,1765575869766.0,1765575869783.0,0.0,0.0,145.5691922362429,17.0,2.0
4,0,24,1765575869766.0,1765575869785.0,0.0,0.0,142.7489989737101,19.0,2.0
1,0,29,1765575869787.0,1765575869792.0,0.0,0.0,139.81657293230774,5.0,14.0
2,0,29,1765575869787.0,1765575869794.0,0.0,0.0,146.9398376133028,7.0,2.0
4,0,25,1765575869788.0,1765575869797.0,0.0,0.0,149.09403954329932,9.0,2.0
3,0,27,1765575869788.0,1765575869799.0,0.0,0.0,149.4231991669966,11.0,2.0
1,0,30,1765575869789.0,1765575869802.0,50.0,0.0,136.22408694720832,13.0,2.0
2,0,30,1765575869790.0,1765575869804.0,0.0,0.0,143.06224279133306,14.0,1.0
3,0,28,1765575869790.0,1765575869806.0,0.0,0.0,146.5826125675473,16.0,2.0
4,0,26,1765575869790.0,1765575869807.0,0.0,0.0,144.34255613602528,17.0,1.0
1,0,31,1765575869809.0,1765575869813.0,0.0,0.0,141.729942866599,4.0,13.0
2,0,31,1765575869809.0,1765575869815.0,0.0,0.0,148.4376855992252,6.0,2.0
3,0,29,1765575869809.0,1765575869819.0,0.0,0.0,151.3107340736699,10.0,4.0
4,0,27,1765575869809.0,1765575869821.0,0.0,0.0,149.26756336519526,12.0,2.0
1,0,32,1765575869810.0,1765575869825.0,0.0,0.0,137.6704863247036,15.0,3.0
2,0,32,1765575869810.0,1765575869827.0,0.0,0.0,144.1511736432124,17.0,2.0
3,0,30,1765575869810.0,1765575869829.0,0.0,0.0,147.42262332660326,19.0,2.0
4,0,28,1765575869810.0,1765575869833.0,0.0,0.0,144.2765984017153,23.0,4.0
1,0,33,1765575869835.0,1765575869840.0,0.0,0.0,141.68110584313027,5.0,18.0
2,0,33,1765575869835.0,1765575869841.0,100.0,0.0,148.07101656324414,6.0,1.0
3,0,31,1765575869835.0,1765575869843.0,0.0,0.0,151.5456532524213,8.0,2.0
4,0,29,1765575869835.0,1765575869853.0,0.0,0.0,146.43175499304076,18.0,10.0
1,0,34,1765575869837.0,1765575869857.0,0.0,0.0,136.23656561224124,20.0,2.0
2,0,34,1765575869837.0,1765575869859.0,0.0,0.0,142.13552244766825,22.0,2.0
3,0,32,1765575869837.0,1765575869860.0,0.0,0.0,145.06124085778592,23.0,1.0
4,0,30,1765575869837.0,1765575869862.0,0.0,0.0,142.99808436295024,25.0,2.0
1,0,35,1765575869867.0,1765575869872.0,0.0,0.0,139.83186538611488,5.0,20.0
2,0,35,1765575869867.0,1765575869874.0,0.0,0.0,145.50702304198296,7.0,2.0
3,0,33,1765575869867.0,1765575869876.0,0.0,0.0,148.5581227507943,9.0,2.0
4,0,31,1765575869867.0,1765575869878.0,0.0,0.0,146.84879025773816,11.0,2.0
1,0,36,1765575869869.0,1765575869886.0,0.0,0.0,135.81616315685002,17.0,6.0
2,0,36,1765575869869.0,1765575869887.0,0.0,0.0,141.43982501077392,18.0,1.0
4,0,32,1765575869869.0,1765575869889.0,0.0,0.0,142.74794672864013,20.0,2.0
3,0,34,1765575869869.0,1765575869891.0,0.0,0.0,143.5160337688264,22.0,2.0
1,0,37,1765575869892.0,1765575869897.0,0.0,0.0,140.15338016909638,5.0,17.0
2,0,37,1765575869892.0,1765575869899.0,0.0,0.0,145.717413744718,7.0,2.0
3,0,35,1765575869893.0,1765575869901.0,50.0,0.0,148.5141742756557,8.0,1.0
4,0,33,1765575869893.0,1765575869904.0,0.0,0.0,146.54415685110956,11.0,3.0
2,0,38,1765575869894.0,1765575869907.0,0.0,0.0,143.4545331317984,13.0,2.0
1,0,38,1765575869894.0,1765575869908.0,0.0,0.0,137.1003092031038,14.0,1.0
3,0,36,1765575869894.0,1765575869910.0,0.0,0.0,145.6691742405017,16.0,2.0
4,0,34,1765575869894.0,1765575869912.0,0.0,0.0,143.79264395552744,18.0,2.0
1,0,39,1765575869914.0,1765575869919.0,0.0,0.0,141.47924135184448,5.0,13.0
2,0,39,1765575869914.0,1765575869920.0,0.0,0.0,146.95781667089162,6.0,1.0
3,0,37,1765575869914.0,1765575869922.0,0.0,0.0,149.88895570337124,8.0,2.0
4,0,35,1765575869914.0,1765575869923.0,0.0,0.0,148.39457274684645,9.0,1.0
1,0,40,1765575869916.0,1765575869926.0,0.0,0.0,139.51918105981622,10.0,1.0
2,0,40,1765575869916.0,1765575869928.0,100.0,0.0,144.80247910170385,12.0,2.0
3,0,38,1765575869916.0,1765575869930.0,50.0,0.0,147.15444460110123,14.0,2.0
4,0,36,1765575869916.0,1765575869932.0,0.0,0.0,145.42388599916362,16.0,2.0
1,0,41,1765575869934.0,1765575869939.0,0.0,0.0,143.21866726972578,5.0,11.0
2,0,41,1765575869934.0,1765575869940.0,0.0,0.0,148.55281886849372,6.0,1.0
3,0,39,1765575869935.0,1765575869941.0,0.0,0.0,151.50699771633452,6.0,0.0
4,0,37,1765575869935.0,1765575869943.0,0.0,0.0,150.09783973175945,8.0,2.0
1,0,42,1765575869936.0,1765575869946.0,0.0,0.0,141.20014837956123,10.0,2.0
2,0,42,1765575869936.0,1765575869949.0,0.0,0.0,146.1049181990476,13.0,3.0
3,0,40,1765575869936.0,1765575869951.0,0.0,0.0,148.64069094765932,15.0,2.0
4,0,38,1765575869936.0,1765575869952.0,0.0,0.0,147.17147473160114,16.0,1.0
1,0,43,1765575869956.0,1765575869959.0,0.0,0.0,141.250780321177,3.0,13.0
2,0,43,1765575869956.0,1765575869961.0,0.0,0.0,146.30668141536228,5.0,2.0
3,0,41,1765575869956.0,1765575869962.0,0.0,0.0,148.9025812584807,6.0,1.0
4,0,39,1765575869957.0,1765575869965.0,0.0,0.0,147.22292281301904,8.0,2.0
1,0,44,1765575869967.0,1765575869970.0,0.0,0.0,141.79903689832048,3.0,5.0
2,0,44,1765575869967.0,1765575869972.0,50.0,0.0,146.73998890944793,5.0,2.0
3,0,42,1765575869967.0,1765575869973.0,0.0,0.0,149.37446752264353,6.0,1.0
4,0,40,1765575869967.0,1765575869975.0,0.0,0.0,148.02902279355368,8.0,2.0
1,0,45,1765575869977.0,1765575869982.0,0.0,0.0,145.30324281117473,5.0,3.0
2,0,45,1765575869977.0,1765575869984.0,0.0,0.0,150.08156535085345,7.0,2.0
3,0,43,1765575869977.0,1765575869986.0,0.0,0.0,152.77991685799046,9.0,2.0
4,0,41,1765575869977.0,1765575869988.0,0.0,0.0,151.5038967131144,11.0,2.0
1,0,46,1765575869978.0,1765575869991.0,0.0,0.0,143.09475573929535,13.0,2.0
2,0,46,1765575869979.0,1765575869992.0,0.0,0.0,147.92794408470283,13.0,0.0
3,0,44,1765575869979.0,1765575869994.0,0.0,0.0,150.54211727248418,15.0,2.0
4,0,42,1765575869979.0,1765575869996.0,0.0,0.0,149.25357945086913,17.0,2.0
1,0,47,1765575870007.0,1765575870009.0,0.0,0.0,141.83166529814332,2.0,15.0
2,0,47,1765575870007.0,1765575870011.0,0.0,0.0,146.44650977657892,4.0,2.0
3,0,45,1765575870007.0,1765575870014.0,0.0,0.0,148.4287746046302,7.0,3.0
4,0,43,1765575870007.0,1765575870016.0,0.0,0.0,147.06207994648173,9.0,2.0
1,0,48,1765575870018.0,1765575870022.0,33.3,0.0,141.8387973660006,4.0,5.0
2,0,48,1765575870019.0,1765575870024.0,0.0,0.0,146.35745171706014,5.0,1.0
3,0,46,1765575870019.0,1765575870025.0,0.0,0.0,148.72458814090925,6.0,1.0
4,0,44,1765575870019.0,1765575870027.0,0.0,0.0,147.4905548912829,8.0,2.0
1,0,49,1765575870029.0,1765575870039.0,0.0,0.0,143.9054558859025,10.0,2.0
2,0,49,1765575870029.0,1765575870041.0,0.0,0.0,148.33415386210737,12.0,2.0
3,0,47,1765575870029.0,1765575870043.0,0.0,0.0,150.69098429584082,14.0,2.0
4,0,45,1765575870035.0,1765575870044.0,0.0,0.0,149.4867681933757,9.0,5.0
1,0,50,1765575870036.0,1765575870049.0,0.0,0.0,141.65071440685702,13.0,4.0
2,0,50,1765575870036.0,1765575870052.0,50.0,0.0,145.60413720598825,16.0,3.0
3,0,48,1765575870036.0,1765575870055.0,0.0,0.0,147.5217956074387,19.0,3.0
4,0,46,1765575870037.0,1765575870057.0,0.0,0.0,146.21459589502564,20.0,1.0
1,0,51,1765575870062.0,1765575870067.0,0.0,0.0,143.39727649136478,5.0,15.0
2,0,51,1765575870062.0,1765575870069.0,0.0,0.0,147.53971138733218,7.0,2.0
3,0,49,1765575870062.0,1765575870071.0,0.0,0.0,149.79557638136978,9.0,2.0
4,0,47,1765575870062.0,1765575870072.0,0.0,0.0,148.69802015765325,10.0,1.0
1,0,52,1765575870064.0,1765575870075.0,0.0,0.0,141.72051128265082,11.0,1.0
2,0,52,1765575870064.0,1765575870077.0,0.0,0.0,145.84979173311513,13.0,2.0
3,0,50,1765575870064.0,1765575870078.0,0.0,0.0,147.94757361885533,14.0,1.0
4,0,48,1765575870064.0,1765575870081.0,0.0,0.0,146.60627233065185,17.0,3.0
1,0,53,1765575870083.0,1765575870088.0,0.0,0.0,144.50662798819954,5.0,12.0
2,0,53,1765575870083.0,1765575870089.0,0.0,0.0,148.65368160766275,6.0,1.0
3,0,51,1765575870083.0,1765575870091.0,0.0,0.0,150.83457521809703,8.0,2.0
4,0,49,1765575870083.0,1765575870093.0,0.0,0.0,149.7450219739141,10.0,2.0
1,0,54,1765575870085.0,1765575870096.0,0.0,0.0,142.81812372763738,11.0,1.0
2,0,54,1765575870085.0,1765575870098.0,0.0,0.0,146.77095134828127,13.0,2.0
3,0,52,1765575870085.0,1765575870100.0,0.0,0.0,148.78968044703072,15.0,2.0
4,0,50,1765575870085.0,1765575870102.0,0.0,0.0,147.60948019709534,17.0,2.0
