client_id,snapshot_id,seq_num,server_timestamp_ms,recv_time_ms,cpu_percent,perceived_position_error,bandwidth_per_client_kbps,latency_ms,jitter_ms
2,0,18,1765575904715.0,1765575904720.0,0.0,0.0,122.89043077787757,5.0,2.0
3,0,12,1765575904715.0,1765575904721.0,50.0,0.0,140.2765569175648,6.0,1.0
4,0,11,1765575904715.0,1765575904723.0,0.0,0.0,144.0494515244062,8.0,2.0
1,0,19,1765575904725.0,1765575904730.0,0.0,0.0,95.4961318405344,5.0,3.0
2,0,19,1765575904725.0,1765575904732.0,50.0,0.0,124.1485828403608,7.0,2.0
3,0,13,1765575904725.0,1765575904734.0,0.0,0.0,152.29375249939076,9.0,2.0
4,0,12,1765575904725.0,1765575904735.0,0.0,0.0,157.06663939050432,10.0,1.0
3,0,14,1765575904726.0,1765575904738.0,0.0,0.0,148.3178146846659,12.0,2.0
1,0,20,1765575904726.0,1765575904740.0,0.0,0.0,92.95277484936021,14.0,2.0
4,0,13,1765575904726.0,1765575904745.0,0.0,0.0,147.14766194122006,19.0,5.0
1,0,21,1765575904748.0,1765575904751.0,33.3,0.0,95.10650076517189,3.0,16.0
4,0,14,1765575904748.0,1765575904752.0,0.0,0.0,151.98151322414424,4.0,1.0
3,0,15,1765575904748.0,1765575904754.0,0.0,0.0,145.59463842055652,6.0,2.0
1,0,22,1765575904765.0,1765575904768.0,0.0,0.0,95.72276613496933,3.0,3.0
3,0,16,1765575904765.0,1765575904770.0,0.0,0.0,143.48619807237537,5.0,2.0
4,0,15,1765575904765.0,1765575904771.0,0.0,0.0,146.4469573048902,6.0,1.0
1,0,23,1765575904773.0,1765575904778.0,0.0,0.0,102.19420036741764,5.0,1.0
3,0,17,1765575904773.0,1765575904780.0,0.0,0.0,154.4414076546988,7.0,2.0
4,0,16,1765575904773.0,1765575904781.0,100.0,0.0,158.15705848852028,8.0,1.0
1,0,24,1765575904775.0,1765575904784.0,0.0,0.0,100.62415091032636,9.0,1.0
3,0,18,1765575904775.0,1765575904786.0,0.0,0.0,149.6724878752507,11.0,2.0
4,0,17,1765575904775.0,1765575904788.0,0.0,0.0,152.86840326801573,13.0,2.0
1,0,25,1765575904791.0,1765575904794.0,33.3,0.0,102.61852088458768,3.0,10.0
3,0,19,1765575904791.0,1765575904798.0,0.0,0.0,150.26184510439498,7.0,4.0
4,0,18,1765575904791.0,1765575904800.0,0.0,0.0,153.083979794248,9.0,2.0
1,0,26,1765575904816.0,1765575904818.0,0.0,0.0,101.24339281053933,2.0,7.0
3,0,20,1765575904816.0,1765575904820.0,0.0,0.0,144.19616737166808,4.0,2.0
4,0,19,1765575904816.0,1765575904822.0,0.0,0.0,146.56385437299943,6.0,2.0
1,0,27,1765575904824.0,1765575904829.0,25.0,0.0,106.90148200723067,5.0,1.0
3,0,21,1765575904824.0,1765575904831.0,0.0,0.0,152.72591516817047,7.0,2.0
4,0,20,1765575904824.0,1765575904832.0,0.0,0.0,155.55372458418378,8.0,1.0
1,0,28,1765575904825.0,1765575904835.0,0.0,0.0,105.46949115582662,10.0,2.0
3,0,22,1765575904826.0,1765575904837.0,0.0,0.0,148.99122512575852,11.0,1.0
4,0,21,1765575904826.0,1765575904839.0,0.0,0.0,151.54386705346266,13.0,2.0
1,0,29,1765575904841.0,1765575904845.0,0.0,0.0,107.14686688006815,4.0,9.0
3,0,23,1765575904841.0,1765575904847.0,0.0,0.0,150.39512650601884,6.0,2.0
4,0,22,1765575904842.0,1765575904849.0,0.0,0.0,152.79335809342035,7.0,1.0
1,0,30,1765575904866.0,1765575904869.0,0.0,0.0,105.77126064545203,3.0,4.0
3,0,24,1765575904866.0,1765575904870.0,0.0,0.0,144.72012054954905,4.0,1.0
4,0,23,1765575904866.0,1765575904872.0,0.0,0.0,146.58072276323463,6.0,2.0
2,0,14,1765575904667.0,1765575904874.0,0.0,0.0,81.61430822987121,207.0,201.0
2,0,20,1765575904879.0,1765575904881.0,0.0,0.0,84.59633873422153,2.0,205.0
3,0,25,1765575904879.0,1765575904883.0,0.0,0.0,144.83016128673341,4.0,2.0
4,0,24,1765575904879.0,1765575904885.0,0.0,0.0,146.6638989621789,6.0,2.0
1,0,32,1765575904892.0,1765575904895.0,20.0,0.0,107.55514924291433,3.0,3.0
3,0,26,1765575904892.0,1765575904897.0,0.0,0.0,144.3136200861498,5.0,2.0
4,0,25,1765575904892.0,1765575904899.0,0.0,0.0,146.13055024349455,7.0,2.0
2,0,21,1765575904892.0,1765575904900.0,0.0,0.0,85.18456885860203,8.0,1.0
1,0,33,1765575904916.0,1765575904919.0,0.0,0.0,106.21964401666706,3.0,5.0
2,0,22,1765575904916.0,1765575904921.0,0.0,0.0,85.42159777580251,5.0,2.0
3,0,27,1765575904916.0,1765575904922.0,0.0,0.0,139.19472227744393,6.0,1.0
4,0,26,1765575904916.0,1765575904924.0,0.0,0.0,140.5932741166792,8.0,2.0
1,0,34,1765575904928.0,1765575904932.0,0.0,0.0,110.19429077838292,4.0,4.0
2,0,23,1765575904928.0,1765575904934.0,0.0,0.0,90.83035814634023,6.0,2.0
3,0,28,1765575904928.0,1765575904936.0,0.0,0.0,144.30862948597292,8.0,2.0
4,0,27,1765575904928.0,1765575904938.0,0.0,0.0,145.78023886789106,10.0,2.0
1,0,35,1765575904930.0,1765575904940.0,0.0,0.0,108.71904173565515,10.0,0.0
2,0,24,1765575904930.0,1765575904947.0,0.0,0.0,88.4951115075546,17.0,7.0
3,0,29,1765575904930.0,1765575904948.0,0.0,0.0,139.50039264768952,18.0,1.0
4,0,28,1765575904930.0,1765575904950.0,0.0,0.0,140.81773797508274,20.0,2.0
2,0,25,1765575904951.0,1765575904954.0,50.0,0.0,90.89317635455835,3.0,17.0
1,0,36,1765575904951.0,1765575904956.0,0.0,0.0,109.00411721888217,5.0,2.0
3,0,30,1765575904951.0,1765575904958.0,0.0,0.0,140.89557610057832,7.0,2.0
4,0,29,1765575904951.0,1765575904962.0,0.0,0.0,141.1706575567088,11.0,4.0
2,0,26,1765575904966.0,1765575904969.0,0.0,0.0,91.86321701370224,3.0,8.0
3,0,31,1765575904967.0,1765575904971.0,0.0,0.0,140.9169145005575,4.0,1.0
4,0,30,1765575904967.0,1765575904972.0,0.0,0.0,142.27086716638493,5.0,1.0
2,0,27,1765575904974.0,1765575904979.0,33.3,0.0,97.20493183064974,5.0,0.0
3,0,32,1765575904974.0,1765575904981.0,0.0,0.0,146.46571543300388,7.0,2.0
4,0,31,1765575904974.0,1765575904983.0,0.0,0.0,147.94131005225228,9.0,2.0
2,0,28,1765575904976.0,1765575904986.0,0.0,0.0,96.04736972639091,10.0,1.0
3,0,33,1765575904976.0,1765575904987.0,0.0,0.0,144.15930517041267,11.0,1.0
4,0,32,1765575904977.0,1765575904990.0,50.0,0.0,145.38369300379006,13.0,2.0
2,0,29,1765575904992.0,1765575904995.0,0.0,0.0,97.75943934978261,3.0,10.0
3,0,34,1765575904992.0,1765575904997.0,0.0,0.0,145.17360117123738,5.0,2.0
4,0,33,1765575904993.0,1765575904999.0,0.0,0.0,146.55105411257813,6.0,1.0
2,0,30,1765575905017.0,1765575905020.0,0.0,0.0,96.79016308777133,3.0,3.0
3,0,35,1765575905017.0,1765575905022.0,0.0,0.0,141.43543926217367,5.0,2.0
4,0,34,1765575905017.0,1765575905024.0,0.0,0.0,142.42085928195613,7.0,2.0
2,0,31,1765575905031.0,1765575905034.0,0.0,0.0,97.70008865113296,3.0,4.0
3,0,36,1765575905031.0,1765575905035.0,0.0,0.0,141.2977164524603,4.0,1.0
4,0,35,1765575905031.0,1765575905037.0,100.0,0.0,142.41099364521767,6.0,2.0
2,0,32,1765575905043.0,1765575905046.0,0.0,0.0,98.79665390922048,3.0,3.0
3,0,37,1765575905043.0,1765575905048.0,100.0,0.0,141.4549600805738,5.0,2.0
4,0,36,1765575905043.0,1765575905050.0,0.0,0.0,142.41765481386665,7.0,2.0
2,0,33,1765575905067.0,1765575905070.0,0.0,0.0,98.00133044064556,3.0,4.0
3,0,38,1765575905067.0,1765575905073.0,0.0,0.0,141.64568991837953,6.0,3.0
4,0,37,1765575905067.0,1765575905080.0,0.0,0.0,141.17763338124564,13.0,7.0
2,0,34,1765575905072.0,1765575905085.0,0.0,0.0,101.52280892885977,13.0,0.0
3,0,39,1765575905072.0,1765575905087.0,0.0,0.0,141.5203325932593,15.0,2.0
4,0,38,1765575905072.0,1765575905089.0,0.0,0.0,142.49410964344463,17.0,2.0
1,0,31,1765575904879.0,1765575905091.0,0.0,0.0,89.00786951224102,212.0,195.0
2,0,35,1765575905082.0,1765575905097.0,0.0,0.0,99.61358571219857,15.0,197.0
3,0,40,1765575905082.0,1765575905099.0,0.0,0.0,138.29773131736633,17.0,2.0
4,0,39,1765575905082.0,1765575905101.0,0.0,0.0,139.17299560550822,19.0,2.0
1,0,37,1765575905102.0,1765575905105.0,0.0,0.0,89.77182465429512,3.0,16.0
3,0,41,1765575905103.0,1765575905107.0,0.0,0.0,139.73898174191945,4.0,1.0
2,0,36,1765575905102.0,1765575905114.0,0.0,0.0,99.87525010765611,12.0,8.0
4,0,40,1765575905103.0,1765575905116.0,0.0,0.0,138.72664093863278,13.0,1.0
1,0,38,1765575905118.0,1765575905122.0,0.0,0.0,92.63164293465815,4.0,9.0
2,0,37,1765575905118.0,1765575905124.0,0.0,0.0,103.97701121949925,6.0,2.0
3,0,42,1765575905118.0,1765575905129.0,0.0,0.0,140.9501430566836,11.0,5.0
4,0,41,1765575905118.0,1765575905131.0,0.0,0.0,141.6686491401463,13.0,2.0
1,0,39,1765575905119.0,1765575905133.0,50.0,0.0,91.28278373782732,14.0,1.0
2,0,38,1765575905119.0,1765575905135.0,0.0,0.0,102.2540980665648,16.0,2.0
3,0,43,1765575905119.0,1765575905137.0,0.0,0.0,138.92921588658115,18.0,2.0
4,0,42,1765575905119.0,1765575905138.0,0.0,0.0,139.7692960821093,19.0,1.0
1,0,40,1765575905140.0,1765575905143.0,0.0,0.0,92.5056116735561,3.0,16.0
3,0,44,1765575905140.0,1765575905145.0,0.0,0.0,140.19556750760003,5.0,2.0
2,0,39,1765575905140.0,1765575905147.0,0.0,0.0,103.25794125230158,7.0,2.0
4,0,43,1765575905140.0,1765575905148.0,0.0,0.0,140.68213000693,8.0,1.0
1,0,41,1765575905150.0,1765575905153.0,0.0,0.0,93.70055311062367,3.0,5.0
2,0,40,1765575905150.0,1765575905155.0,0.0,0.0,104.7289174339602,5.0,2.0
3,0,45,1765575905150.0,1765575905156.0,0.0,0.0,140.66223725801208,6.0,1.0
4,0,44,1765575905150.0,1765575905158.0,0.0,0.0,141.5024602588686,8.0,2.0
2,0,41,1765575905168.0,1765575905170.0,16.7,0.0,104.99654865634947,2.0,6.0
1,0,42,1765575905167.0,1765575905172.0,0.0,0.0,93.77304036375776,5.0,3.0
3,0,46,1765575905168.0,1765575905176.0,0.0,0.0,142.166714355499,8.0,3.0
4,0,45,1765575905168.0,1765575905179.0,0.0,0.0,142.78747967628647,11.0,3.0
1,0,43,1765575905174.0,1765575905184.0,0.0,0.0,96.9116288375842,10.0,1.0
2,0,42,1765575905174.0,1765575905185.0,0.0,0.0,107.94079171047039,11.0,1.0
4,0,46,1765575905174.0,1765575905187.0,0.0,0.0,143.92534423737723,13.0,2.0
1,0,44,1765575905181.0,1765575905191.0,0.0,0.0,96.09373390112997,10.0,3.0
2,0,43,1765575905181.0,1765575905194.0,0.0,0.0,106.7352129894442,13.0,3.0
3,0,48,1765575905181.0,1765575905196.0,0.0,0.0,140.57036452272635,15.0,2.0
4,0,47,1765575905181.0,1765575905198.0,0.0,0.0,141.35246362899628,17.0,2.0
1,0,45,1765575905200.0,1765575905202.0,0.0,0.0,96.98134923915383,2.0,15.0
2,0,44,1765575905200.0,1765575905204.0,0.0,0.0,107.72344989083713,4.0,2.0
3,0,49,1765575905200.0,1765575905206.0,0.0,0.0,141.338256686923,6.0,2.0
4,0,48,1765575905200.0,1765575905208.0,50.0,0.0,142.10585398791875,8.0,2.0
2,0,45,1765575905218.0,1765575905221.0,0.0,0.0,107.83497864973131,3.0,5.0
4,0,49,1765575905218.0,1765575905222.0,0.0,0.0,141.78528481504384,4.0,1.0
3,0,50,1765575905218.0,1765575905224.0,0.0,0.0,140.25673492071218,6.0,2.0
1,0,47,1765575905230.0,1765575905235.0,0.0,0.0,99.72192863590135,5.0,1.0
2,0,46,1765575905230.0,1765575905237.0,0.0,0.0,110.32497284913259,7.0,2.0
3,0,51,1765575905230.0,1765575905239.0,0.0,0.0,142.75528407049148,9.0,2.0
4,0,50,1765575905230.0,1765575905245.0,0.0,0.0,142.55511729278533,15.0,6.0
2,0,47,1765575905232.0,1765575905248.0,0.0,0.0,108.7876081107175,16.0,1.0
1,0,48,1765575905232.0,1765575905250.0,0.0,0.0,98.03909331183773,18.0,2.0
4,0,51,1765575905232.0,1765575905252.0,0.0,0.0,141.0076256043341,20.0,2.0
3,0,52,1765575905232.0,1765575905254.0,0.0,0.0,139.60591266735582,22.0,2.0
1,0,49,1765575905255.0,1765575905258.0,0.0,0.0,99.21779038965148,3.0,19.0
2,0,48,1765575905255.0,1765575905262.0,0.0,0.0,109.26200983087404,7.0,4.0
4,0,52,1765575905255.0,1765575905264.0,0.0,0.0,141.18739025866333,9.0,2.0
1,0,50,1765575905268.0,1765575905270.0,33.3,0.0,99.91482247732652,2.0,7.0
2,0,49,1765575905268.0,1765575905272.0,50.0,0.0,110.14778490879789,4.0,2.0
4,0,53,1765575905268.0,1765575905274.0,0.0,0.0,141.95940528803345,6.0,2.0
1,0,51,1765575905282.0,1765575905286.0,0.0,0.0,100.24848210838996,4.0,2.0
2,0,50,1765575905282.0,1765575905288.0,0.0,0.0,112.56668453563626,6.0,2.0
4,0,54,1765575905282.0,1765575905289.0,50.0,0.0,144.1310587876312,7.0,1.0
2,0,51,1765575905283.0,1765575905292.0,0.0,0.0,111.91207745470017,9.0,2.0
4,0,55,1765575905283.0,1765575905297.0,0.0,0.0,142.59085325061844,14.0,5.0
2,0,52,1765575905299.0,1765575905302.0,0.0,0.0,112.78272946499476,3.0,11.0
4,0,56,1765575905300.0,1765575905304.0,0.0,0.0,143.74973634198003,4.0,1.0
2,0,53,1765575905318.0,1765575905321.0,0.0,0.0,112.47623274491959,3.0,1.0
4,0,57,1765575905318.0,1765575905323.0,0.0,0.0,142.59049686097018,5.0,2.0
2,0,54,1765575905325.0,1765575905330.0,0.0,0.0,115.66643157717418,5.0,0.0
4,0,58,1765575905325.0,1765575905331.0,0.0,0.0,146.0014836514262,6.0,1.0
2,0,55,1765575905326.0,1765575905334.0,0.0,0.0,115.09387276790278,8.0,2.0
4,0,59,1765575905326.0,1765575905336.0,50.0,0.0,145.08753633531776,10.0,2.0
2,0,56,1765575905345.0,1765575905347.0,0.0,0.0,115.44063384298231,2.0,8.0
4,0,60,1765575905345.0,1765575905349.0,0.0,0.0,145.01111240581233,4.0,2.0
2,0,57,1765575905369.0,1765575905374.0,0.0,0.0,116.18824487748435,5.0,1.0
4,0,61,1765575905369.0,1765575905377.0,50.0,0.0,144.52156973229367,8.0,3.0
2,0,58,1765575905370.0,1765575905381.0,0.0,0.0,115.26739057916097,11.0,3.0
4,0,62,1765575905370.0,1765575905382.0,0.0,0.0,143.5730009202646,12.0,1.0
3,0,47,1765575905174.0,1765575905385.0,0.0,0.0,116.97531644638727,211.0,199.0
2,0,59,1765575905384.0,1765575905388.0,0.0,0.0,116.32369520090818,4.0,207.0
4,0,63,1765575905384.0,1765575905390.0,0.0,0.0,144.5070804276168,6.0,2.0
2,0,60,1765575905395.0,1765575905398.0,0.0,0.0,117.10848877313606,3.0,3.0
3,0,53,1765575905395.0,1765575905400.0,0.0,0.0,117.20694903926291,5.0,2.0
4,0,64,1765575905395.0,1765575905401.0,0.0,0.0,144.81137113915116,6.0,1.0
3,0,54,1765575905417.0,1765575905420.0,0.0,0.0,116.58584798028409,3.0,3.0
4,0,65,1765575905417.0,1765575905422.0,0.0,0.0,143.50614262156645,5.0,2.0
2,0,61,1765575905417.0,1765575905423.0,0.0,0.0,115.96726640309325,6.0,1.0
1,0,46,1765575905218.0,1765575905431.0,33.3,0.0,86.72033672881405,213.0,207.0
2,0,62,1765575905429.0,1765575905438.0,33.3,0.0,119.958925913554,9.0,204.0
3,0,55,1765575905430.0,1765575905439.0,0.0,0.0,120.42962910740788,9.0,0.0
4,0,66,1765575905430.0,1765575905441.0,0.0,0.0,146.80285719269446,11.0,2.0
1,0,52,1765575905433.0,1765575905449.0,0.0,0.0,88.69651782595724,16.0,5.0
2,0,63,1765575905433.0,1765575905452.0,50.0,0.0,118.25153799333403,19.0,3.0
3,0,56,1765575905433.0,1765575905453.0,0.0,0.0,118.48658812730524,20.0,1.0
4,0,67,1765575905433.0,1765575905455.0,0.0,0.0,144.4111701614314,22.0,2.0
1,0,53,1765575905435.0,1765575905458.0,0.0,0.0,87.96297635891011,23.0,1.0
2,0,64,1765575905435.0,1765575905472.0,33.3,0.0,115.83707675758697,37.0,14.0
3,0,57,1765575905435.0,1765575905485.0,20.0,0.0,114.39936415480285,50.0,13.0
4,0,68,1765575905435.0,1765575905488.0,0.0,0.0,139.08684636838484,53.0,3.0
1,0,54,1765575905490.0,1765575905498.0,60.0,0.0,91.35003751584823,8.0,45.0
2,0,65,1765575905490.0,1765575905513.0,16.7,0.0,118.46217517593404,23.0,15.0
3,0,58,1765575905490.0,1765575905514.0,0.0,0.0,118.70145916319561,24.0,1.0
4,0,69,1765575905490.0,1765575905516.0,100.0,0.0,142.92150866567025,26.0,2.0
