client_id,snapshot_id,seq_num,server_timestamp_ms,recv_time_ms,cpu_percent,perceived_position_error,bandwidth_per_client_kbps,latency_ms,jitter_ms
1,0,23,1765575981631.0,1765575981853.0,0.0,0.0,44.878884797055605,222.0,4.0
3,0,23,1765575981651.0,1765575981864.0,0.0,0.0,53.256175357198366,213.0,9.0
4,0,22,1765575981678.0,1765575981868.0,0.0,0.0,49.81722581696721,190.0,23.0
4,0,21,1765575981651.0,1765575981873.0,0.0,0.0,49.53081247916036,222.0,32.0
2,0,25,1765575981703.0,1765575981882.0,0.0,0.0,49.896430515579205,179.0,43.0
2,0,24,1765575981695.0,1765575981908.0,0.0,0.0,48.65752615105723,213.0,34.0
4,0,24,1765575981730.0,1765575981918.0,25.0,0.0,51.02827968052706,188.0,25.0
2,0,26,1765575981721.0,1765575981923.0,0.0,0.0,51.38421150305259,202.0,14.0
4,0,23,1765575981703.0,1765575981931.0,25.0,0.0,50.39800018439084,228.0,26.0
3,0,24,1765575981758.0,1765575981939.0,0.0,0.0,51.15758181071558,181.0,47.0
2,0,28,1765575981760.0,1765575981952.0,20.0,0.0,51.72724170264565,192.0,11.0
3,0,25,1765575981771.0,1765575981955.0,0.0,0.0,50.3686308578319,184.0,8.0
1,0,26,1765575981758.0,1765575981961.0,0.0,0.0,45.471952184928824,203.0,19.0
2,0,27,1765575981758.0,1765575981968.0,0.0,0.0,51.01443850347683,210.0,7.0
1,0,27,1765575981771.0,1765575981977.0,20.0,0.0,46.36846511652733,206.0,4.0
1,0,28,1765575981773.0,1765575981986.0,0.0,0.0,46.053457173513415,213.0,7.0
3,0,26,1765575981773.0,1765575981989.0,0.0,0.0,52.236168891395366,216.0,3.0
2,0,29,1765575981827.0,1765575982022.0,0.0,0.0,51.78364447218988,195.0,21.0
3,0,27,1765575981808.0,1765575982028.0,0.0,0.0,52.09885867903145,220.0,25.0
3,0,28,1765575981850.0,1765575982037.0,0.0,0.0,53.31316218713755,187.0,33.0
1,0,29,1765575981855.0,1765575982052.0,0.0,0.0,46.52910193600582,197.0,10.0
4,0,26,1765575981855.0,1765575982056.0,0.0,0.0,48.083481269842345,201.0,4.0
4,0,25,1765575981850.0,1765575982059.0,0.0,0.0,47.96298687999016,209.0,8.0
1,0,30,1765575981870.0,1765575982072.0,20.0,0.0,47.24452037563112,202.0,7.0
3,0,29,1765575981870.0,1765575982082.0,0.0,0.0,52.83166887392884,212.0,10.0
4,0,27,1765575981880.0,1765575982087.0,0.0,0.0,49.99434308462096,207.0,5.0
1,0,31,1765575981880.0,1765575982092.0,0.0,0.0,47.88668069611062,212.0,5.0
2,0,31,1765575981912.0,1765575982097.0,0.0,0.0,50.20078475857334,185.0,27.0
2,0,30,1765575981910.0,1765575982108.0,33.3,0.0,49.767685226393624,198.0,13.0
4,0,28,1765575981910.0,1765575982124.0,0.0,0.0,49.999313968795434,214.0,16.0
2,0,32,1765575981924.0,1765575982139.0,0.0,0.0,51.42598676035982,215.0,1.0
2,0,33,1765575981969.0,1765575982145.0,33.3,0.0,52.608708266319844,176.0,39.0
3,0,31,1765575981965.0,1765575982150.0,0.0,0.0,51.422209837905925,185.0,9.0
1,0,32,1765575981964.0,1765575982162.0,0.0,0.0,46.86172376551668,198.0,13.0
3,0,30,1765575981964.0,1765575982166.0,0.0,0.0,50.793639970040914,202.0,4.0
4,0,30,1765575981965.0,1765575982171.0,0.0,0.0,49.62857649958915,206.0,4.0
1,0,33,1765575981989.0,1765575982181.0,20.0,0.0,47.51620688761175,192.0,14.0
4,0,29,1765575981964.0,1765575982189.0,0.0,0.0,48.903535421453626,225.0,33.0
2,0,34,1765575981976.0,1765575982193.0,0.0,0.0,52.12635310904746,217.0,8.0
3,0,33,1765575982028.0,1765575982212.0,12.5,0.0,51.84163979367647,184.0,33.0
3,0,32,1765575981989.0,1765575982216.0,0.0,0.0,51.6711530536901,227.0,43.0
1,0,34,1765575982019.0,1765575982233.0,0.0,0.0,47.11630158891928,214.0,13.0
3,0,34,1765575982053.0,1765575982240.0,0.0,0.0,53.55219736117421,187.0,27.0
1,0,36,1765575982074.0,1765575982242.0,0.0,0.0,46.833905312379166,168.0,19.0
2,0,35,1765575982023.0,1765575982244.0,0.0,0.0,51.546802296712265,221.0,53.0
1,0,35,1765575982053.0,1765575982254.0,0.0,0.0,46.47897665735875,201.0,20.0
4,0,31,1765575982068.0,1765575982258.0,50.0,0.0,49.175506405684956,190.0,11.0
4,0,32,1765575982074.0,1765575982274.0,12.5,0.0,49.93939304212914,200.0,10.0
4,0,33,1765575982101.0,1765575982279.0,0.0,0.0,51.142118295579316,178.0,22.0
1,0,37,1765575982101.0,1765575982300.0,0.0,0.0,48.64492868952514,199.0,21.0
3,0,35,1765575982101.0,1765575982307.0,25.0,0.0,52.288647544960746,206.0,7.0
2,0,37,1765575982127.0,1765575982320.0,0.0,0.0,50.144959128121215,193.0,13.0
