client_id snapshot_id seq_num server_timestamp_ms recv_time_ms cpu_percent perceived_position_error bandwidth_per_client_kbps
2 0 47 1765575870007 1765575870011 0.0 0.0 146.44650977657892
3 0 45 1765575870007 1765575870014 0.0 0.0 148.4287746046302
4 0 43 1765575870007 1765575870016 0.0 0.0 147.06207994648173
1 0 48 1765575870018 1765575870022 33.3 0.0 141.8387973660006
2 0 48 1765575870019 1765575870024 0.0 0.0 146.35745171706014
3 0 46 1765575870019 1765575870025 0.0 0.0 148.72458814090925
4 0 44 1765575870019 1765575870027 0.0 0.0 147.4905548912829
1 0 49 1765575870029 1765575870039 0.0 0.0 143.9054558859025
2 0 49 1765575870029 1765575870041 0.0 0.0 148.33415386210737
3 0 47 1765575870029 1765575870043 0.0 0.0 150.69098429584082
4 0 45 1765575870035 1765575870044 0.0 0.0 149.4867681933757
1 0 50 1765575870036 1765575870049 0.0 0.0 141.65071440685702
2 0 50 1765575870036 1765575870052 50.0 0.0 145.60413720598825
3 0 48 1765575870036 1765575870055 0.0 0.0 147.5217956074387
4 0 46 1765575870037 1765575870057 0.0 0.0 146.21459589502564
1 0 51 1765575870062 1765575870067 0.0 0.0 143.39727649136478
2 0 51 1765575870062 1765575870069 0.0 0.0 147.53971138733218
3 0 49 1765575870062 1765575870071 0.0 0.0 149.79557638136978
4 0 47 1765575870062 1765575870072 0.0 0.0 148.69802015765325
1 0 52 1765575870064 1765575870075 0.0 0.0 141.72051128265082
2 0 52 1765575870064 1765575870077 0.0 0.0 145.84979173311513
3 0 50 1765575870064 1765575870078 0.0 0.0 147.94757361885533
4 0 48 1765575870064 1765575870081 0.0 0.0 146.60627233065185
1 0 53 1765575870083 1765575870088 0.0 0.0 144.50662798819954
2 0 53 1765575870083 1765575870089 0.0 0.0 148.65368160766275
3 0 51 1765575870083 1765575870091 0.0 0.0 150.83457521809703
4 0 49 1765575870083 1765575870093 0.0 0.0 149.7450219739141
1 0 54 1765575870085 1765575870096 0.0 0.0 142.81812372763738
2 0 54 1765575870085 1765575870098 0.0 0.0 146.77095134828127
3 0 52 1765575870085 1765575870100 0.0 0.0 148.78968044703072
4 0 50 1765575870085 1765575870102 0.0 0.0 147.60948019709534
1 0 55 1765575870107 1765575870110 0.0 0.0 142.6474498627346
2 0 55 1765575870107 1765575870111 0.0 0.0 146.592486822446
3 0 53 1765575870107 1765575870114 50.0 0.0 148.416650101374
4 0 51 1765575870107 1765575870116 0.0 0.0 147.23537084156757
1 0 56 1765575870118 1765575870120 0.0 0.0 143.11404639498767
2 0 56 1765575870118 1765575870122 0.0 0.0 147.03276265403977
3 0 54 1765575870118 1765575870124 0.0 0.0 149.03096965397674
4 0 52 1765575870118 1765575870125 0.0 0.0 147.9921924969747
1 0 57 1765575870127 1765575870133 0.0 0.0 145.79957840405694
2 0 57 1765575870127 1765575870135 0.0 0.0 149.4810724967572
3 0 55 1765575870127 1765575870137 0.0 0.0 151.5803680304185
4 0 53 1765575870127 1765575870139 0.0 0.0 150.60717289682103
1 0 58 1765575870129 1765575870142 0.0 0.0 143.99880421995766
2 0 58 1765575870129 1765575870145 0.0 0.0 147.57848702418852
3 0 56 1765575870129 1765575870150 0.0 0.0 148.68714366259513
4 0 54 1765575870129 1765575870152 0.0 0.0 147.61562991986335
1 0 59 1765575870158 1765575870162 0.0 0.0 144.99807368716577
2 0 59 1765575870158 1765575870167 0.0 0.0 148.17886107374378
3 0 57 1765575870158 1765575870169 0.0 0.0 150.05467031985364
4 0 55 1765575870158 1765575870171 0.0 0.0 148.96834914945427
1 0 60 1765575870161 1765575870174 0.0 0.0 142.82567394339873
2 0 60 1765575870161 1765575870176 0.0 0.0 146.41830925122494
3 0 58 1765575870161 1765575870179 0.0 0.0 148.013657392987
4 0 56 1765575870161 1765575870180 0.0 0.0 146.93912269995036
1 0 61 1765575870183 1765575870187 0.0 0.0 145.09438456659902
2 0 61 1765575870183 1765575870189 0.0 0.0 148.67604140695846
3 0 59 1765575870183 1765575870192 0.0 0.0 150.45191056898634
4 0 57 1765575870183 1765575870194 50.0 0.0 149.44944031196698
1 0 62 1765575870185 1765575870197 0.0 0.0 143.41493623836047
2 0 62 1765575870185 1765575870202 0.0 0.0 146.22674197412803
3 0 60 1765575870185 1765575870204 0.0 0.0 147.88499096091357
4 0 58 1765575870185 1765575870206 0.0 0.0 146.88406480696838
1 0 63 1765575870208 1765575870210 50.0 0.0 143.2823481909759
2 0 63 1765575870208 1765575870214 0.0 0.0 148.72995195212067
3 0 61 1765575870208 1765575870216 0.0 0.0 150.52626164343036
4 0 59 1765575870208 1765575870218 0.0 0.0 149.6108989616573
1 0 64 1765575870212 1765575870222 0.0 0.0 143.51547272663674
2 0 64 1765575870212 1765575870224 0.0 0.0 146.89294864817208
3 0 62 1765575870212 1765575870226 0.0 0.0 148.48101793575614
4 0 60 1765575870212 1765575870235 0.0 0.0 146.08013652560328
1 0 65 1765575870237 1765575870242 0.0 0.0 144.48675905457694
2 0 65 1765575870237 1765575870244 0.0 0.0 147.79614890031692
3 0 63 1765575870237 1765575870247 0.0 0.0 149.24766910065355
4 0 61 1765575870237 1765575870253 0.0 0.0 147.49143845373325
1 0 66 1765575870239 1765575870258 0.0 0.0 141.80843752790236
2 0 66 1765575870239 1765575870260 0.0 0.0 144.97389659316076
3 0 64 1765575870239 1765575870262 0.0 0.0 146.49874156763093
4 0 62 1765575870239 1765575870265 0.0 0.0 145.35887337533555
1 0 67 1765575870267 1765575870271 0.0 0.0 143.87740679871393
2 0 67 1765575870267 1765575870273 0.0 0.0 147.10764269337005
3 0 65 1765575870267 1765575870275 0.0 0.0 148.782641366573
4 0 63 1765575870267 1765575870276 0.0 0.0 147.93102361786444
1 0 68 1765575870269 1765575870279 0.0 0.0 142.59571284332722
2 0 68 1765575870269 1765575870282 0.0 0.0 145.60174828894907
3 0 66 1765575870269 1765575870284 0.0 0.0 147.01733687238516
4 0 64 1765575870269 1765575870286 0.0 0.0 146.09723651919182
1 0 69 1765575870288 1765575870292 0.0 0.0 144.73027188411527
2 0 69 1765575870288 1765575870294 0.0 0.0 147.87868041284628
3 0 67 1765575870288 1765575870296 0.0 0.0 149.50211255667918
4 0 65 1765575870288 1765575870298 33.3 0.0 148.42737688919178
1 0 70 1765575870289 1765575870302 0.0 0.0 143.16327142494814
2 0 70 1765575870289 1765575870304 50.0 0.0 146.20859869987245
3 0 68 1765575870289 1765575870305 0.0 0.0 147.7904647668306
4 0 66 1765575870289 1765575870307 0.0 0.0 146.94940843766446
1 0 71 1765575870308 1765575870313 0.0 0.0 145.5109022821198
2 0 71 1765575870308 1765575870315 0.0 0.0 148.60042202620957
3 0 69 1765575870308 1765575870316 0.0 0.0 150.2073442027643
4 0 67 1765575870308 1765575870318 0.0 0.0 149.40559541225463
1 0 72 1765575870310 1765575870321 0.0 0.0 144.18583781299296
2 0 72 1765575870310 1765575870323 0.0 0.0 147.2392388261345
3 0 70 1765575870310 1765575870324 0.0 0.0 148.8149097837892
4 0 68 1765575870310 1765575870326 0.0 0.0 148.01846450210428
1 0 73 1765575870328 1765575870333 0.0 0.0 146.28689155064902
2 0 73 1765575870328 1765575870335 0.0 0.0 149.2839416479055
3 0 71 1765575870329 1765575870337 0.0 0.0 150.8899080461021
4 0 69 1765575870329 1765575870339 0.0 0.0 150.1519898875835
1 0 74 1765575870330 1765575870341 0.0 0.0 145.06596082390294
2 0 74 1765575870330 1765575870343 0.0 0.0 148.09372577424548
3 0 72 1765575870330 1765575870344 0.0 0.0 149.67650668714813
4 0 70 1765575870330 1765575870347 0.0 0.0 148.6958643583054
1 0 75 1765575870358 1765575870363 0.0 0.0 145.6323620006161
2 0 75 1765575870359 1765575870365 0.0 0.0 148.5286134831062
3 0 73 1765575870359 1765575870367 0.0 0.0 149.99561027321386
4 0 71 1765575870359 1765575870369 0.0 0.0 149.1874106693164
1 0 76 1765575870360 1765575870372 0.0 0.0 144.29064850124965
2 0 76 1765575870360 1765575870374 0.0 0.0 147.12664346436995
3 0 74 1765575870360 1765575870376 0.0 0.0 148.56467060952397
4 0 72 1765575870360 1765575870377 0.0 0.0 147.815108260699
1 0 77 1765575870379 1765575870384 0.0 0.0 146.32933192843177
2 0 77 1765575870379 1765575870386 0.0 0.0 149.20370444847782
3 0 75 1765575870379 1765575870387 0.0 0.0 150.72740867768903
4 0 73 1765575870379 1765575870389 0.0 0.0 149.99249314105631
1 0 78 1765575870381 1765575870392 50.0 0.0 145.1556312679082
2 0 78 1765575870381 1765575870393 0.0 0.0 147.99233712570546
3 0 76 1765575870381 1765575870395 0.0 0.0 149.46178560276306
4 0 74 1765575870381 1765575870397 0.0 0.0 148.6775541314512
1 0 79 1765575870409 1765575870414 0.0 0.0 145.66987610114606
2 0 79 1765575870409 1765575870416 0.0 0.0 148.44357162657468
3 0 77 1765575870409 1765575870418 0.0 0.0 149.77325274544083
4 0 75 1765575870410 1765575870421 0.0 0.0 148.8896863096966
3 0 78 1765575870411 1765575870424 0.0 0.0 148.85058524249618
1 0 80 1765575870411 1765575870425 0.0 0.0 144.0008572195547
4 0 76 1765575870411 1765575870427 0.0 0.0 147.87509461804174
2 0 80 1765575870411 1765575870429 0.0 0.0 146.50363346675994
1 0 81 1765575870432 1765575870437 0.0 0.0 146.0086318664233
2 0 81 1765575870432 1765575870438 0.0 0.0 148.76459967752294
3 0 79 1765575870432 1765575870440 0.0 0.0 150.20583842441442
4 0 77 1765575870432 1765575870441 0.0 0.0 149.54738192083397
1 0 82 1765575870434 1765575870444 0.0 0.0 144.9932437167129
2 0 82 1765575870434 1765575870448 0.0 0.0 147.38121890836285
3 0 80 1765575870434 1765575870451 0.0 0.0 148.57778506953963
4 0 78 1765575870434 1765575870453 0.0 0.0 147.72094391222757
1 0 83 1765575870459 1765575870465 33.3 0.0 145.6222752630771
2 0 83 1765575870459 1765575870467 0.0 0.0 148.2405655185003
3 0 81 1765575870459 1765575870469 0.0 0.0 149.57820061016852
4 0 79 1765575870459 1765575870471 0.0 0.0 148.87506749834873
1 0 84 1765575870462 1765575870478 0.0 0.0 143.80661264667498
2 0 84 1765575870462 1765575870480 0.0 0.0 146.3850026261968
4 0 80 1765575870462 1765575870482 0.0 0.0 147.11244376432467
3 0 82 1765575870462 1765575870484 0.0 0.0 147.35100271815418
1 0 85 1765575870486 1765575870490 0.0 0.0 145.69809232160873
2 0 85 1765575870486 1765575870491 0.0 0.0 148.31690038898194
3 0 83 1765575870486 1765575870493 0.0 0.0 149.6413303505288
4 0 81 1765575870486 1765575870495 0.0 0.0 148.98586381685834
1 0 86 1765575870487 1765575870498 0.0 0.0 144.58557448693392
2 0 86 1765575870487 1765575870500 0.0 0.0 147.11075008601335
3 0 84 1765575870487 1765575870502 0.0 0.0 148.3773170542728
4 0 82 1765575870487 1765575870504 0.0 0.0 147.6626172969558
1 0 87 1765575870510 1765575870515 20.0 0.0 145.6923638529054
2 0 87 1765575870510 1765575870517 0.0 0.0 148.21662371792422
3 0 85 1765575870510 1765575870519 0.0 0.0 149.52793036694175
4 0 83 1765575870510 1765575870520 0.0 0.0 148.9090606062277
3 0 86 1765575870511 1765575870523 0.0 0.0 148.91856648639964
4 0 84 1765575870511 1765575870525 0.0 0.0 148.27143051989756
1 0 88 1765575870511 1765575870526 0.0 0.0 144.2709184758896
2 0 88 1765575870511 1765575870528 0.0 0.0 146.74767859531946
1 0 89 1765575870531 1765575870535 0.0 0.0 146.39946445715344
2 0 89 1765575870531 1765575870538 0.0 0.0 148.8104525544193
3 0 87 1765575870531 1765575870539 0.0 0.0 150.10054762882442
4 0 85 1765575870531 1765575870541 0.0 0.0 149.46326857716355
1 0 90 1765575870532 1765575870544 0.0 0.0 145.29303616010947
2 0 90 1765575870532 1765575870547 0.0 0.0 147.62572287452872
3 0 88 1765575870532 1765575870549 0.0 0.0 148.8452910537697
4 0 86 1765575870533 1765575870550 0.0 0.0 148.18687134789434
1 0 91 1765575870560 1765575870565 14.3 0.0 145.8475266886765
2 0 91 1765575870560 1765575870567 0.0 0.0 148.2080219835203
3 0 89 1765575870560 1765575870569 0.0 0.0 149.40584810181568
4 0 87 1765575870560 1765575870571 0.0 0.0 148.73664685453892
1 0 92 1765575870562 1765575870574 0.0 0.0 144.71606537380254
2 0 92 1765575870562 1765575870576 0.0 0.0 147.12506278698723
3 0 90 1765575870562 1765575870577 0.0 0.0 148.3561991727862
4 0 88 1765575870562 1765575870579 0.0 0.0 147.70568485609263
1 0 93 1765575870581 1765575870586 33.3 0.0 146.41755281835668
2 0 93 1765575870581 1765575870587 0.0 0.0 148.83350422336989
3 0 91 1765575870581 1765575870589 0.0 0.0 150.06319327523735
4 0 89 1765575870582 1765575870591 0.0 0.0 149.4682383800032
1 0 94 1765575870583 1765575870594 0.0 0.0 145.48188467800833
2 0 94 1765575870583 1765575870595 0.0 0.0 147.84238103206536
3 0 92 1765575870583 1765575870598 0.0 0.0 148.94840043633087
4 0 90 1765575870583 1765575870600 0.0 0.0 148.19199318791382
1 0 95 1765575870611 1765575870615 0.0 0.0 145.94132680796824
3 0 93 1765575870611 1765575870617 0.0 0.0 149.6280396714249
2 0 95 1765575870611 1765575870620 0.0 0.0 147.87846737070524
4 0 91 1765575870611 1765575870622 0.0 0.0 148.63867795291492
1 0 96 1765575870612 1765575870625 0.0 0.0 144.82007538628824
2 0 96 1765575870612 1765575870626 0.0 0.0 147.09667897292732
3 0 94 1765575870612 1765575870628 0.0 0.0 148.2543055731769
4 0 92 1765575870612 1765575870631 0.0 0.0 147.4531090367926
1 0 97 1765575870634 1765575870639 0.0 0.0 146.195282439897
2 0 97 1765575870634 1765575870640 0.0 0.0 148.48325636130656
3 0 95 1765575870634 1765575870642 0.0 0.0 149.652564492296
4 0 93 1765575870634 1765575870644 0.0 0.0 149.05357850013561
1 0 98 1765575870636 1765575870647 0.0 0.0 145.22334126418212
2 0 98 1765575870636 1765575870650 0.0 0.0 147.2916884618438
3 0 96 1765575870636 1765575870653 0.0 0.0 148.29214731127936
4 0 94 1765575870636 1765575870655 0.0 0.0 147.59107744534387
1 0 99 1765575870661 1765575870666 20.0 0.0 145.94610259192484
2 0 99 1765575870661 1765575870668 0.0 0.0 148.14484942198658
3 0 97 1765575870661 1765575870670 0.0 0.0 149.27666772531114
4 0 95 1765575870661 1765575870672 0.0 0.0 148.68530547802746
1 0 100 1765575870663 1765575870675 50.0 0.0 144.94315646655667
2 0 100 1765575870663 1765575870676 0.0 0.0 147.1574608921437
3 0 98 1765575870663 1765575870678 0.0 0.0 148.25315755591745
4 0 96 1765575870663 1765575870681 0.0 0.0 147.56476279034962
1 0 101 1765575870683 1765575870688 0.0 0.0 146.38267753987375
2 0 101 1765575870683 1765575870689 0.0 0.0 148.57816258728374
3 0 99 1765575870683 1765575870691 0.0 0.0 149.70528417893152
4 0 97 1765575870683 1765575870693 0.0 0.0 149.14670423769485
1 0 102 1765575870685 1765575870696 0.0 0.0 145.4479789047297
2 0 102 1765575870685 1765575870700 0.0 0.0 147.39879064925896
3 0 100 1765575870685 1765575870702 50.0 0.0 148.3876996156202
4 0 98 1765575870685 1765575870704 0.0 0.0 147.79209199161454
4 0 99 1765575870711 1765575870715 20.0 0.0 149.46128620262053
3 0 101 1765575870711 1765575870719 0.0 0.0 149.3838699032159
